country,keyword,search_volume,cpc,competition_level,source,difficulty
es,empresas de taxi en barcelona,140,0.82,MEDIUM,w10,
es,examen de taxi madrid,140,0,LOW,w10,
es,taxi cuba,140,0,LOW,w10,
es,telefono taxi aguadulce,140,0.81,LOW,w10,
es,teléfono taxi aguadulce,140,0.81,LOW,w10,
es,paradas taxi valencia,140,1.39,LOW,w10,
es,parada taxi valencia,140,1.39,LOW,w10,
es,taxi san josé,140,0.8,LOW,w10,
es,taxi guadalajara teléfono,140,0.54,LOW,w10,
es,taxi puerto sagunto,140,0.8,LOW,w10,
es,teléfono taxi alcoy,140,0.52,LOW,w10,
es,numero taxi tenerife,140,0.69,LOW,w10,
es,reserva taxi zaragoza,140,0.92,MEDIUM,w10,
es,taxi javea teléfono,140,0.12,LOW,w10,
es,examenes de taxi madrid,140,0,LOW,w10,
es,taxi sevilla santa justa,140,0.72,LOW,w10,
es,taxi santa justa sevilla,140,0.72,LOW,w10,
es,taxi valladolid teléfono gratuito,140,0.37,LOW,w10,
es,número de taxi oviedo,140,0.42,LOW,w10,
es,instituto metropolitano del taxi,140,0.42,LOW,w10,
es,taxi vecindario santa lucia telefono,140,0.53,LOW,w10,
es,paradas de taxi en burgos,140,0,LOW,w10,
es,paradas de taxi leon,140,0,LOW,w10,
es,taxi punta umbría 24 horas,140,0.46,LOW,w10,
es,instituto del taxi sevilla listado,140,0,LOW,w10,
es,taxi palma de mallorca numero,140,0.7,LOW,w10,
es,taxis de barcelona telefono,140,0.58,HIGH,w10,
es,teléfono de taxis barcelona,140,0.64,HIGH,w10,
es,teléfono taxi cádiz capital,140,0.33,LOW,w10,
es,taxi el paso la palma,140,1.81,LOW,w10,
es,parada de taxi torre del mar,140,1.34,LOW,w10,
es,taxi de 7 plazas,140,0.66,LOW,w10,
es,teléfono de taxis en barcelona,140,0.64,HIGH,w10,
es,empresa de taxis en barcelona,140,0.82,MEDIUM,w10,
es,numero de taxi palma de mallorca,140,0.7,LOW,w10,
es,telefonos de taxis en barcelona,140,0.64,HIGH,w10,
pt,nrp setúbal,140,0,LOW,w10,
pt,windguru setúbal arrábida,140,0,LOW,w10,
pt,setúbal roma-areeiro,140,0,LOW,w10,
pt,pelourinho de setúbal,140,0,LOW,w10,
pt,proteção civil setúbal contactos,140,0,LOW,w10,
pt,glassdrive setúbal monte belo,140,0,LOW,w10,
pt,ilha da armona horários barcos preços 2025,140,0,LOW,w10,
pt,pista de carros continente,140,0.09,HIGH,w10,
pt,limpeza de interiores de carros,140,0.48,HIGH,w10,
pt,ginasios em braga preços,140,0.85,LOW,w10,
pt,feira da malveira horário,140,0,LOW,w10,
pt,carros pequenos em portugal,140,0.38,LOW,w10,
pt,bichon frisé preço portugal,140,0.3,LOW,w10,
pt,bichon frise preço portugal,140,0.3,LOW,w10,
pt,ul 250 preço pingo doce,140,0.48,LOW,w10,
pt,feira da golegã 2026,140,0,LOW,w10,
pt,ferry setúbal tróia 2025,140,0,LOW,w10,
pt,troia onde ficava,140,0.68,LOW,w10,
pt,setúbal roma areeiro,140,0,LOW,w10,
pt,pensão em setúbal,140,0.45,HIGH,w10,
pt,pensões em setúbal,140,0.45,HIGH,w10,
pt,hotel mar e sol setúbal,140,1.87,LOW,w10,
pt,avenida 22 de dezembro setúbal,140,0,LOW,w10,
pt,igreja de são paulo setúbal,140,0,LOW,w10,
pt,jogos porto bilhetes,140,0.05,LOW,w10,
es,qué visitar en lyon,140,0.45,HIGH,w10,
es,que visitar en budapest en 3 dias,140,1.01,HIGH,w10,
es,que visitar en amsterdam en 3 dias,140,0.54,HIGH,w10,
es,que ver en oslo y alrededores,140,0.85,HIGH,w10,
es,quantes comarques hi ha a catalunya,140,0,LOW,w10,
es,que esta pasando en barcelona,140,0,LOW,w10,
es,qué visitar en parís,140,0.3,HIGH,w10,
es,que significa barcelona,140,0,LOW,w10,
es,que ver en barcelona en navidad,140,0,HIGH,w10,
es,qué visitar en ribadesella,140,0.03,MEDIUM,w10,
es,qué ver en nápoles y alrededores,140,0.29,HIGH,w10,
es,que ver en nápoles y alrededores,140,0.29,HIGH,w10,
es,qué visitar en haro,140,0.24,HIGH,w10,
es,qué visitar en cambrils,140,0.1,HIGH,w10,
es,que visitar en cambrils,140,0.1,HIGH,w10,
es,que visitar en azores,140,0.43,LOW,w10,
es,qué visitar cerca de benidorm,140,0.1,HIGH,w10,
es,temperaturas semana que viene,140,0,LOW,w10,
es,que visitar en paris en 2 dias,140,0.58,HIGH,w10,
es,qué tiempo va a hacer en barcelona hoy,140,0,LOW,w10,
pt,seguro vida habitação,140,10.16,HIGH,w10,
pt,cancelar seguro fidelidade,140,0,LOW,w10,
pt,seguro e ventura,140,0,LOW,w10,
pt,seguro automóvel santander,140,1.31,HIGH,w10,
pt,seguro moto mais barato,140,2.4,HIGH,w10,
pt,ppr seguro,140,1.13,MEDIUM,w10,
pt,seguro responsabilidade civil profissional,140,1.2,LOW,w10,
pt,simulador seguro vida habitação,140,9.74,HIGH,w10,
pt,tratado porto seguro,140,0,LOW,w10,
pt,seguro automóvel 1 mês,140,2.7,HIGH,w10,
pt,simulação de seguro de carro,140,2.83,HIGH,w10,
pt,seguro responsabilidade civil profissional preços,140,0.8,LOW,w10,
pt,seguro viagem affinity,140,2.53,MEDIUM,w10,
pt,farmaciasdirect é seguro,140,0,LOW,w10,
pt,seguro credito agricola,140,0.48,LOW,w10,
pt,allianz seguro casa,140,2.21,MEDIUM,w10,
pt,seguro responsabilidade civil cao,140,1.88,HIGH,w10,
pt,seguro automóvel danos próprios,140,2.24,HIGH,w10,
pt,zurich seguros portugal,140,1.96,LOW,w10,
pt,seguro de saúde fidelidade simulação,140,1.47,MEDIUM,w10,
pt,simular seguro contra todos os riscos,140,1.75,HIGH,w10,
pt,seguro de veículos,140,5.16,MEDIUM,w10,
pt,seguro de animais,140,2.8,HIGH,w10,
pt,affinity seguro viagem,140,2.53,MEDIUM,w10,
pt,simular seguro logo,140,1.95,HIGH,w10,
pt,alojamento local seguro,140,2.01,LOW,w10,
pt,multa sem seguro,140,0,LOW,w10,
pt,vente-unique é seguro,140,0.37,HIGH,w10,
pt,seguro de vida preços,140,2.99,MEDIUM,w10,
pt,preço seguro de vida,140,2.99,MEDIUM,w10,
pt,seguro de vida preço,140,2.99,MEDIUM,w10,
pt,vente unique é seguro,140,0.37,HIGH,w10,
pt,seguro sem periodo de carencia,140,3.27,HIGH,w10,
pt,seguro sem período de carência,140,3.27,HIGH,w10,
es,empresas sostenibles españa,140,7.87,LOW,w10,
es,etiqueta de bajas emisiones,140,0.03,LOW,w10,
es,calcular peajes ruta,140,0,LOW,w10,
es,calcular ruta con peajes,140,0,LOW,w10,
es,calcular ruta peajes,140,0,LOW,w10,
es,gasolineras baratas ruta,140,0.23,LOW,w10,
es,ruta londres 3 dias,140,0.26,HIGH,w10,
es,ruta 66 por donde pasa,140,0.09,LOW,w10,
es,ruta 111,140,0,LOW,w10,
es,hacer ruta 66,140,0.68,MEDIUM,w10,
es,que ver en la ruta 66,140,0.48,LOW,w10,
es,ruta faro del albir como llegar,140,0,LOW,w10,
es,19 ruta,140,0,LOW,w10,
es,abaco ruta 66,140,0,LOW,w10,
es,distancia ruta 66,140,0,LOW,w10,
es,ruta 66 hamburguesa,140,0,LOW,w10,
es,fotos ruta 66,140,0.01,LOW,w10,
es,hamburguesa ruta 66,140,0,LOW,w10,
es,ruta 66 hamburguesas,140,0,LOW,w10,
es,hamburguesas ruta 66,140,0,LOW,w10,
es,como llegar a madrid sin peajes,140,0.39,LOW,w10,
es,autoescuela ruta 66 elche,140,0,LOW,w10,
es,cómo llegar a madrid sin peajes,140,0.39,LOW,w10,
es,ruta del autobús 31,140,0,LOW,w10,
es,ruta moto cabo norte,140,0,LOW,w10,
es,ruta en moto cabo norte,140,0,LOW,w10,
es,mejor ruta madrid-pamplona en coche,140,0.12,LOW,w10,
es,mejor ruta madrid pamplona en coche,140,0.12,LOW,w10,
es,ruta por galicia en coche 7 días,140,1.37,LOW,w10,
es,como descargar ruta en google maps,140,0.16,LOW,w10,
es,cómo descargar ruta en google maps,140,0.16,LOW,w10,
es,ruta del atún zahara 2026,140,0.96,LOW,w10,
es,ruta de la tapa conil 2025,140,0,LOW,w10,
es,calcular ruta emt valència,140,0,LOW,w10,
es,ruta 245: granada horarios,140,0,LOW,w10,
es,ruta bus 61 madrid,140,0,LOW,w10,
es,ruta río chillar está abierta,140,0,LOW,w10,
es,restaurante ruta de lorca fotos,140,0,LOW,w10,
es,ruta cabalgata reyes barcelona 2026,140,0,,w10,
es,fotos de restaurante ruta del veleta,140,0,LOW,w10,
es,opiniones de restaurante ruta de lorca,140,0,LOW,w10,
es,la cantina ruta del agua guillena fotos,140,0,LOW,w10,
es,ruta de las tapas san fernando de henares 2025,140,0,LOW,w10,
es,ruta cedrillas nacimiento del río mijares sl te 10,140,0,LOW,w10,
es,ruta cedrillas nacimiento del río mijares sl-te 10,140,0,LOW,w10,
pt,alfa pendular train lisbon to porto,140,4.28,MEDIUM,w10,
pt,train from porto to paris,140,0.34,MEDIUM,w10,
pt,train porto to douro valley,140,1.32,MEDIUM,w10,
pt,train from porto to douro valley,140,1.32,MEDIUM,w10,
pt,alfa pendular train from lisbon to porto,140,4.28,MEDIUM,w10,
pt,linha aeroporto metro porto,140,0,LOW,w10,
pt,linha a metro porto,140,0,LOW,w10,
pt,metro porto linha rosa,140,0,LOW,w10,
pt,metro do porto linha rosa,140,0,LOW,w10,
pt,metro linha violeta,140,0,LOW,w10,
pt,metro linha circular,140,0,LOW,w10,
pt,acidente metro porto,140,0,LOW,w10,
pt,linha direta capes,140,0,LOW,w10,
pt,linha amarela descontinua,140,0,LOW,w10,
pt,linha de metro londres,140,0.28,LOW,w10,
pt,metro milão,140,0.15,LOW,w10,
pt,linha 8,140,0,LOW,w10,
pt,linha de sintra estações,140,0,LOW,w10,
pt,encarnação metro,140,0,LOW,w10,
es,test por temas dgt,140,0.33,LOW,w10,
es,declaracion responsable dgt,140,0,LOW,w10,
es,estadisticas dgt,140,0,LOW,w10,
es,tabla de puntos dgt,140,0,LOW,w10,
es,representacion juridica dgt,140,0,LOW,w10,
es,informacion trafico dgt,140,0,LOW,w10,
es,prueba de conducir,140,1.01,LOW,w10,
es,test dgt permiso am,140,0.07,LOW,w10,
es,preguntas de la dgt,140,0.04,LOW,w10,
es,test dgt autoevaluacion,140,0,LOW,w10,
es,estado de tramitacion del permiso de conducir,140,0,LOW,w10,
es,tramites de vehiculos dgt,140,3.77,LOW,w10,
es,notificacion de la dgt,140,0,LOW,w10,
es,notificación dgt que puede ser,140,0,LOW,w10,
es,test renovación adr básico y cisternas dgt,140,0.84,LOW,w10,
es,curso puntos dgt,140,1.42,LOW,w10,
es,ofertas relampago ryanair,140,0.79,LOW,w10,
es,paises baratos para vivir,140,0,LOW,w10,
es,teléfonos inalámbricos baratos,140,0.07,HIGH,w10,
es,frigorificos baratos combi,140,0.37,HIGH,w10,
es,trenes baratos desde barcelona,140,0.38,HIGH,w10,
es,viajes baratos con vuelo y hotel,140,0.62,HIGH,w10,
es,psicotécnicos baratos,140,0.63,HIGH,w10,
es,apple baratos,140,0.5,HIGH,w10,
es,tractores.viejos baratos,140,0.16,LOW,w10,
es,precios baratos,140,0.61,LOW,w10,
es,agencia de vuelos baratos,140,0.79,MEDIUM,w10,
es,vuelos baratos rovaniemi,140,0.54,HIGH,w10,
es,viajes vietnam baratos,140,2.31,MEDIUM,w10,
es,pisos obra.nueva baratos,140,0.36,MEDIUM,w10,
es,pisos banco baratos,140,0.29,MEDIUM,w10,
es,suelos spc baratos,140,0.48,HIGH,w10,
es,bolsos grandes baratos,140,0.28,HIGH,w10,
es,vuelos baratos mapa,140,0.27,LOW,w10,
es,vietnam viajes baratos,140,2.31,MEDIUM,w10,
es,vuelos baratos nuremberg,140,0.57,MEDIUM,w10,
es,billetes ave cordoba,140,0.33,MEDIUM,w10,
es,pasajes baratos a paris,140,0.68,HIGH,w10,
es,precio de moviles baratos,140,0.64,HIGH,w10,
es,pisos baratos en antequera,140,0.23,MEDIUM,w10,
es,estudios baratos en sevilla,140,0.53,LOW,w10,
es,vuelos para mañana baratos,140,0.31,HIGH,w10,
es,billetes baratos a paris,140,0.91,HIGH,w10,
es,paises más baratos para vivir,140,0,LOW,w10,
es,vuelos baratos desde españa a italia,140,0.35,HIGH,w10,
es,precio ave madrid sevilla ida y vuelta,140,0.21,MEDIUM,w10,
es,billetes ave a cordoba,140,0.4,MEDIUM,w10,
es,ryanair billetes baratos,140,0.49,MEDIUM,w10,
es,billetes baratos ryanair,140,0.49,MEDIUM,w10,
pt,distância entre porto e braga,140,0,LOW,w10,
pt,luanda lisboa taag preços de bilhetes em kwanzas,140,0.32,MEDIUM,w10,
pt,viagens de comboio portugal,140,0.33,LOW,w10,
pt,lisbon airport transfer,140,3.34,MEDIUM,w10,
pt,webcam lisboa aeroporto,140,0,LOW,w10,
pt,aeroporto lisboa direto,140,0,LOW,w10,
pt,incêndio no aeroporto de lisboa,140,0,LOW,w10,
pt,aeroporto hamburgo,140,0.83,LOW,w10,
pt,terminal do aeroporto,140,0,LOW,w10,
pt,partidas aeroporto porto hoje,140,0,LOW,w10,
pt,aeroporto internacional de doha,140,0,LOW,w10,
pt,aeroporto internacional rio de janeiro,140,1.77,LOW,w10,
pt,net empregos lisboa aeroporto,140,0.03,LOW,w10,
pt,alfandega aeroporto porto,140,0,LOW,w10,
pt,mapa de chuva em tempo real,140,0,LOW,w10,
pt,tempo guarda portugal,140,0,LOW,w10,
pt,meteorologia campo maior portugal,140,0,LOW,w10,
pt,meteorologia em trancoso portugal,140,0,LOW,w10,
es,playdede españa,140,0,LOW,w10,
es,genova españa,140,0,LOW,w10,
es,utc-7 hora españa,140,0,LOW,w10,
es,cet españa,140,0,LOW,w10,
es,gmt de españa,140,0,LOW,w10,
es,ultrastar españa,140,0,LOW,w10,
es,cest españa,140,0,LOW,w10,
es,españa portugal ayer,140,0,LOW,w10,
es,españa verde,140,0,LOW,w10,
es,hafele españa,140,0.57,MEDIUM,w10,
es,paseo en barco costa brava,140,0.43,HIGH,w10,
es,soto del barco fotos,140,0,LOW,w10,
es,puerto deportivo barcelona,140,0.49,LOW,w10,
es,buffet puerto marina,140,0,LOW,w10,
es,mar de leva el puerto de santa maría,140,0,LOW,w10,
es,nazareno el puerto de santa maria,140,0,LOW,w10,
es,el cafetin del puerto,140,0,LOW,w10,
es,feria nautica barcelona,140,0,LOW,w10,
es,puerto mar 1 2,140,0,LOW,w10,
es,santa maria del puerto,140,0,LOW,w10,
es,margarita el puerto de santa maría,140,0.23,LOW,w10,
es,cámaras dgt a1 hoy,140,0,LOW,w10,
es,mejores cámaras bridge 2025,140,0.24,HIGH,w10,
es,cámaras de movimiento,140,0.9,HIGH,w10,
es,cámaras huesca,140,0,LOW,w10,
es,cámaras para cascos,140,0.18,HIGH,w10,
es,cámaras de espías,140,0.21,HIGH,w10,
es,cámaras de espía,140,0.21,HIGH,w10,
es,detector de cámaras y micrófonos,140,0.44,HIGH,w10,
es,soportes para cámaras de vigilancia,140,0.27,HIGH,w10,
es,camaras analogicas barcelona,140,0.38,HIGH,w10,
es,oficina inditex barcelona,140,0,LOW,w10,
es,coches.net segunda mano barcelona,140,0.59,HIGH,w10,
es,sillas oficina barcelona,140,2.95,HIGH,w10,
es,glovo headquarters barcelona,140,0.85,LOW,w10,
es,repartidor barcelona,140,0.55,MEDIUM,w10,
es,zona bajas emisiones barcelona 2025,140,0,LOW,w10,
es,tirarse en paracaidas barcelona,140,0.63,HIGH,w10,
es,electricista urgencia barcelona,140,13.85,LOW,w10,
es,tiendas vino barcelona,140,0.56,LOW,w10,
es,coches seminuevos barcelona,140,1.15,HIGH,w10,
es,telefono grua barcelona,140,2.88,MEDIUM,w10,
es,calendario laboral barcelona 2027,140,0,LOW,w10,
es,outlet de muebles barcelona,140,0.54,HIGH,w10,
es,tráfico Málaga,110,0,LOW,seed,19
es,atascos Murcia,110,0,LOW,seed,2
es,precio ferry mallorca,110,0.55,MEDIUM,seed,0
es,shell precios,110,0.85,LOW,seed,0
es,calidad aire Bilbao,110,0,LOW,seed,50
es,balearia ferry mallorca,110,0.53,LOW,w3,14
es,rent yacht puerto banus,110,5.71,MEDIUM,w3,5
es,ferry la gomera la palma,110,0.73,MEDIUM,w3,0
es,barco algeciras tánger med ofertas,110,0.28,MEDIUM,w3,
es,tarifa surf camp,110,0.93,MEDIUM,w3,0
es,catamaran horarios,110,0,LOW,w3,5
es,ayamonte ferry portugal,110,0,LOW,w3,10
es,ferry phi phi krabi,110,2.08,MEDIUM,w3,0
es,ferry mallorca dénia rapido,110,0.48,MEDIUM,w3,0
es,ferry bali a islas gili,110,2.48,MEDIUM,w3,0
es,surf camp tarifa,110,0.93,MEDIUM,w3,0
es,ferry ibiza bcn,110,1.64,HIGH,w3,0
es,ferry gomera la palma,110,0.73,MEDIUM,w3,0
es,ferry londres,110,0.3,MEDIUM,w3,0
es,ferry fortuny,110,0,LOW,w3,0
es,ferry santorini creta,110,2.31,HIGH,w3,0
es,aml barcos,110,0.17,LOW,w3,0
es,telefono oceanografic,110,0.27,LOW,w3,10
es,baleària ferry mallorca,110,0.53,LOW,w3,0
es,jet ski en puerto rico,110,0.9,HIGH,w3,0
es,camping la marina telefono,110,0.05,LOW,w3,0
es,catamaran marbella puerto banus,110,1.55,MEDIUM,w3,0
es,bari albania ferry,110,0.67,MEDIUM,w3,0
es,aquadiver horarios,110,0,LOW,w3,0
es,ferry mallorca dénia rápido,110,0.48,MEDIUM,w3,0
es,aml barco,110,0.17,LOW,w3,0
es,yellow submarine puerto mogan,110,1.87,HIGH,w3,0
es,ferry faro portugal,110,0.31,LOW,w3,0
es,puerto mogan yellow submarine,110,1.87,HIGH,w3,0
es,ferry portodemouros,110,0,LOW,w3,0
es,ferry niza corcega,110,0.69,MEDIUM,w3,0
es,ofertas ferry algeciras ceuta,110,0.7,HIGH,w3,0
es,ferry nador,110,0.75,MEDIUM,w3,0
es,ferry hirtshals,110,0.68,MEDIUM,w3,0
es,naxos paros ferry,110,1.75,HIGH,w3,0
es,ferry tarifa tanger timetable,110,1.5,HIGH,w3,0
es,gnv ferry mallorca,110,0.7,MEDIUM,w3,0
es,orcas tarifa,110,0.41,LOW,w3,0
es,catamaran puerto banus,110,1.55,MEDIUM,w3,7
es,ferry a palma,110,1.45,HIGH,w3,16
es,ferry faro,110,0.31,LOW,w3,0
es,telefono camping la marina,110,0.31,LOW,w3,0
es,ferry naxos paros,110,1.75,HIGH,w3,0
es,ferry tanger barcelona,110,1.26,HIGH,w3,8
es,mallorca cerdeña ferry,110,0.62,MEDIUM,w3,6
es,ferry a londres,110,0.46,LOW,w3,0
es,ferry islas baleares,110,0.65,HIGH,w3,24
es,aemet empleo,110,0,LOW,w3,31
es,interservis valencia,110,0,LOW,w3,0
es,extension catalunya,110,0,LOW,w3,10
es,aemet castellnovo,110,0,LOW,w3,0
es,registre d'agents immobiliaris de catalunya,110,3.46,LOW,w3,8
es,ugt autonomica galicia,110,0,LOW,w3,23
es,aemet villaverde,110,0,LOW,w3,10
es,anixter españa sl,110,0,LOW,w3,0
es,seec galicia,110,0,LOW,w3,0
es,ics catalunya central,110,0,LOW,w3,0
es,ccoo industria catalunya,110,0,LOW,w3,17
es,patronat municipal de l'habitatge de barcelona,110,0,LOW,w3,40
es,aemet hornos de segura,110,0,LOW,w3,27
es,escola de bombers protecció civil i agents rurals de catalunya,110,0.96,LOW,w3,0
es,gremi de llibreters de catalunya,110,0,LOW,w3,36
es,empresa catalunya,110,4.65,LOW,w3,6
es,aemet encinacorba,110,0,LOW,w3,2
es,systemaction outlet barcelona,110,0.17,HIGH,w3,0
es,ecomat galicia,110,0,LOW,w3,0
es,llei cooperatives catalunya,110,0,LOW,w3,0
es,empresa de treball temporal,110,1.96,LOW,w3,38
es,registre de cooperatives de catalunya,110,0,LOW,w3,0
es,antifrau catalunya,110,0,LOW,w3,7
es,aemet puertos,110,0,LOW,w3,90
es,consorci sanitari integral barcelona,110,0,LOW,w3,0
es,adif avisos,110,0,LOW,w3,7
es,aemet albufeira,110,0,LOW,w3,7
es,valencia avamet,110,0,LOW,w3,9
es,intergift madrid,110,0,LOW,w3,12
es,federacio municipis catalunya,110,0,LOW,w3,6
es,icass catalunya,110,0,LOW,w3,0
es,institut de seguretat i mobilitat de barcelona,110,0,LOW,w3,0
es,creu roja borsa de treball,110,0.11,LOW,w3,9
es,conselleria d'agricultura catalunya,110,0,LOW,w3,3
es,junta consultiva de contractació pública de catalunya,110,0,LOW,w3,9
pt,site ipma,110,0,LOW,w3,69
pt,velocidade alfa pendular,110,0,LOW,w3,4
pt,óptica faro,110,0.3,LOW,w3,0
pt,optica faro,110,0.3,LOW,w3,0
es,ofertas algeciras ceuta barco,110,0.56,MEDIUM,w3,0
es,météo marine denia,110,0,LOW,w3,0
es,barcelona ibiza boat,110,0.87,HIGH,w3,0
es,eurostar marina barcelona,110,1.54,HIGH,w3,0
es,aqualand ofertas,110,0.14,LOW,w3,0
es,venice bay-ibiza,110,0,LOW,w3,0
es,ibiza yacht hire,110,7.62,LOW,w3,4
es,ibiza pool,110,0,LOW,w3,0
es,water sports barcelona,110,0.3,LOW,w3,0
es,bar nautic barcelona,110,0,LOW,w3,0
es,surf ibiza,110,0.25,LOW,w3,0
es,fähre nach mallorca von barcelona,110,2.04,MEDIUM,w3,0
es,ofertas de trabajo premià de mar,110,0.15,LOW,w3,0
es,balearia buques,110,3.6,LOW,w3,17
es,restaurant barcelona marina,110,0.61,LOW,w3,19
es,real club nautico denia,110,0,LOW,w3,6
es,gnv ferries mallorca,110,0.7,MEDIUM,w3,0
es,hire yacht ibiza,110,7.62,LOW,w3,5
es,watersports barcelona,110,0.3,LOW,w3,0
es,water sport barcelona,110,0.3,LOW,w3,0
es,nautica barcelona,110,0.89,MEDIUM,w3,14
es,aquatic alicante,110,3.62,LOW,w3,
es,aqualia denia gym,110,0,LOW,w3,0
es,ibiza surf,110,0.25,LOW,w3,0
es,dragon boat marina valencia,110,0,LOW,w3,11
es,barco algeciras tanger med ofertas,110,0.28,MEDIUM,w3,0
es,nauticas en denia,110,0.87,LOW,w3,0
es,aemet maritimo alicante,110,0,LOW,w3,24
es,ofertas barcos algeciras ceuta,110,0.56,MEDIUM,w3,0
es,jet ski san antonio ibiza,110,0.67,LOW,w3,0
es,rent boat valencia,110,1.46,HIGH,w3,0
es,yacht service ibiza,110,0,LOW,w3,3
es,ibiza yacht services,110,0,LOW,w3,0
es,yacht hire ibiza,110,7.62,LOW,w3,5
es,ofertas barco algeciras ceuta,110,0.56,MEDIUM,w3,0
es,ibiza yacht service,110,0,LOW,w3,0
es,restaurants barcelona marina,110,0.61,LOW,w3,6
es,restaurant marina barcelona,110,0.61,LOW,w3,1
es,barco tossa de mar,110,0,LOW,w3,0
es,victory barco,110,0.07,HIGH,w3,0
es,catamaran tour mallorca,110,1.15,MEDIUM,w3,0
es,barco galeon,110,0.18,LOW,w3,0
es,dormir barco,110,1,MEDIUM,w3,0
es,barco moderno,110,0.02,LOW,w3,0
es,aqualand mallorca magaluf,110,0,LOW,w3,12
es,oceana boat mallorca,110,0,LOW,w3,0
es,barco destination,110,0,LOW,w3,0
es,mariscada e n barco o grove,110,0.39,MEDIUM,w3,0
es,barco azimut,110,0.26,MEDIUM,w3,0
es,boat rentals palma de mallorca,110,3.21,LOW,w3,0
es,nautic spa mallorca,110,0.67,HIGH,w3,0
es,greta thunberg barco,110,0,LOW,w3,22
es,galatea barco,110,0,LOW,w3,1
es,barco aida,110,0.9,LOW,w3,0
es,aemet mallorca mar,110,0,LOW,w3,22
es,best snorkeling mallorca,110,0,LOW,w3,0
es,calypso barco,110,0,LOW,w3,0
es,barco illes medes,110,0.39,LOW,w3,0
es,santander inglaterra barco,110,0.33,LOW,w3,0
es,barco destination pesca radical,110,0,LOW,w3,
es,mallorca dor charter,110,0,LOW,w3,0
es,yacht sales mallorca,110,1.77,LOW,w3,1
es,barco serie,110,0,LOW,w3,2
es,barco stanbrook,110,0,LOW,w3,0
es,aita mari barco,110,0,LOW,w3,5
es,oracle barco,110,0,LOW,w3,0
es,barco malaga nador,110,0.21,MEDIUM,w3,0
es,hotel nautic spa mallorca,110,0.67,HIGH,w3,0
es,barco port aventura,110,0,LOW,w3,0
es,barco cambrils,110,0.63,LOW,w3,0
es,mariscada en barco o grove,110,0.39,MEDIUM,w3,0
es,gavia barco,110,0,LOW,w3,0
es,jetski palma de mallorca,110,1.39,MEDIUM,w3,0
es,mariscada en barco o'grove,110,0.39,MEDIUM,w3,0
es,waves mallorca,110,0,LOW,w3,0
es,patron barco,110,1.36,LOW,w3,9
es,yacht sale mallorca,110,1.77,LOW,w3,0
