country,keyword,search_volume,cpc,competition,competition_level,source,monthly_searches,difficulty
es,parking aeropuerto de asturias,390,0.54,0.42,MEDIUM,expansion,0,
es,madrid doha qatar airways,390,0.56,0,LOW,expansion,0,
es,car parking alicante airport,390,1.75,0.79,HIGH,expansion,0,
es,aeropuerto loiu llegadas,390,0,0,LOW,expansion,0,
es,aeropuerto atlanta,390,0,0.01,LOW,expansion,0,
es,cercanias atocha aeropuerto,390,0.11,0.03,LOW,expansion,0,
es,sixt barcelona aeropuerto,390,2.32,0.38,MEDIUM,expansion,0,
es,parking las vegas airport,390,0.02,0.05,LOW,expansion,0,
es,ac hotel coslada aeropuerto,390,1.92,0.34,MEDIUM,expansion,0,
es,sonar 2025 barcelona,390,0,0.02,LOW,expansion,0,
es,marina in barcelona,390,1.16,0.13,LOW,expansion,0,
es,charter boat ibiza,390,5.31,0.11,LOW,expansion,0,
es,charter ibiza boat,390,5.31,0.11,LOW,expansion,0,
es,boat trip valencia,390,1.86,1,HIGH,expansion,0,
es,charter boats ibiza,390,5.31,0.11,LOW,expansion,0,
es,barco alicante tabarca,390,0.54,0.39,MEDIUM,expansion,0,
es,hotel vibra maritimo ibiza,390,1.77,0.9,HIGH,expansion,0,
es,bous a la mar denia,390,0,0.01,LOW,expansion,0,
es,parking aquarium barcelona,390,0.13,0.29,LOW,expansion,0,
es,bareboat charter ibiza,390,5.31,0.11,LOW,expansion,0,
es,real club nautico dénia,390,0,0.06,LOW,expansion,0,
es,olano seafood barcelona,390,0.59,0.03,LOW,expansion,0,
es,windsurf center denia,390,0.36,0.1,LOW,expansion,0,
es,oceanbeat ibiza,390,1.14,0.38,MEDIUM,expansion,0,
es,windsurfing denia,390,0.36,0.1,LOW,expansion,0,
es,nautico ibiza hotel,390,0.92,0.87,HIGH,expansion,0,
es,barcelona marina,390,1.16,0.13,LOW,expansion,0,
es,boat charter ibiza,390,5.31,0.11,LOW,expansion,0,
es,ibiza jet ski tour,390,0,0.12,LOW,expansion,0,
es,analisis militares,390,0,0,LOW,expansion,0,
es,cursos de sociosanitario gratis,390,1.44,0.76,HIGH,expansion,0,
es,real sociedad: alineación hoy,390,0,0.01,LOW,expansion,0,
es,licencia de pesca recreativa,390,0.43,0.05,LOW,expansion,0,
es,real decreto 614,390,0,0,LOW,expansion,0,
es,real decreto ley 4/2024,390,0,0,LOW,expansion,0,
es,licencia de pesca junta de andalucia,390,0.45,0.02,LOW,expansion,0,
es,real decreto primaria,390,0,0,LOW,expansion,0,
es,presidentes de la real sociedad,390,0,0,LOW,expansion,0,
es,cursos gratis de enfermería,390,2.53,0.63,MEDIUM,expansion,0,
es,real decreto ley 13/2022,390,0,0,LOW,expansion,0,
es,psicología gratis,390,3.28,0.66,MEDIUM,expansion,0,
es,real decreto ruido,390,0,0,LOW,expansion,0,
es,expediente warren real,390,0,0,LOW,expansion,0,
es,teatro real empleo,390,0,0,LOW,expansion,0,
es,curso de sociosanitario gratis,390,1.66,0.71,HIGH,expansion,0,
es,real sociedad b femenino,390,0,0,LOW,expansion,0,
es,sistema sanitario español,390,0,0,LOW,expansion,0,
es,floorplanner español,390,0.42,0.22,LOW,expansion,0,
es,seguimiento huelga medicos,390,0,0,LOW,expansion,0,
es,chemistry español,390,0,0,LOW,expansion,0,
es,descargar padron municipal,390,0,0,LOW,expansion,0,
es,saime pasaporte seguimiento,390,0,0,LOW,expansion,0,
es,prerrogativa real de gracia,390,0,0,LOW,expansion,0,
es,real decreto 598 1985,390,0,0,LOW,expansion,0,
es,análisis militares,390,0,0,LOW,expansion,0,
es,real decreto legislativo 8 2004 de 29 de octubre,390,0,0,LOW,expansion,0,
es,delantera real sociedad,390,0,0,LOW,expansion,0,
es,graduaciones militares españa,390,0.04,0.01,LOW,expansion,0,
es,curso de sociosanitaria gratis,390,1.66,0.71,HIGH,expansion,0,
es,real sociedad fem,390,0,0,LOW,expansion,0,
es,real sociedad socio,390,0,0,LOW,expansion,0,
es,cortes español,390,0,0.01,LOW,expansion,0,
es,real decreto ley 2 2026,390,0,0,LOW,expansion,0,
es,prefijo español,390,0,0,LOW,expansion,0,
es,achievements español,390,0,0,LOW,expansion,0,
es,diccionario de la lengua real española,390,0,0.03,LOW,expansion,0,
es,estadísticas real sociedad,390,0.66,0.01,LOW,expansion,0,
es,real decreto 822 2021 de 28 de septiembre,390,0,0,LOW,expansion,0,
es,sobretodo o sobre todo real academia española,390,0,0,LOW,expansion,0,
es,diccionario etimológico real academia española,390,0.24,0.09,LOW,expansion,0,
es,liable español,390,0,0,LOW,expansion,0,
es,soberbia real academia española,390,0,0,LOW,expansion,0,
es,attachment español,390,0,0,LOW,expansion,0,
es,militares en inglés,390,0,0,LOW,expansion,0,
es,agl-es seguimiento,390,0.43,0.02,LOW,expansion,0,
es,voluntariado gratis,390,5.08,0.38,MEDIUM,expansion,0,
es,watersport mallorca,390,1.2,0.1,LOW,expansion,0,
es,sentinas barco,390,0.12,0.11,LOW,expansion,0,
es,palma aquarium mallorca,390,0.82,0.69,HIGH,expansion,0,
es,yacht in mallorca,390,8.56,0.18,LOW,expansion,0,
es,yachting mallorca,390,8.56,0.18,LOW,expansion,0,
es,mallorca yachting,390,8.56,0.18,LOW,expansion,0,
es,barco gaza,390,0,0,LOW,expansion,0,
es,maine barco,390,0,0,LOW,expansion,0,
es,mallorca quads,390,0.57,0.36,MEDIUM,expansion,0,
es,costa smeralda barco fotos,390,0.09,0.12,LOW,expansion,0,
es,mallorca water sport,390,1.2,0.1,LOW,expansion,0,
es,mallorca fische,390,0,0,LOW,expansion,0,
es,surf mallorca,390,0.44,0.22,LOW,expansion,0,
es,barco almeria oran,390,0.59,0.62,MEDIUM,expansion,0,
es,water sports mallorca,390,1.2,0.1,LOW,expansion,0,
es,cala sa nau mallorca,390,0,0.01,LOW,expansion,0,
es,baos barco,390,0,0,LOW,expansion,0,
es,mallorca watersports,390,1.2,0.1,LOW,expansion,0,
es,mallorca yachts,390,8.56,0.18,LOW,expansion,0,
es,seguro barco,390,4.41,0.58,MEDIUM,expansion,0,
es,barco maine,390,0,0,LOW,expansion,0,
es,mallorca watersport,390,1.2,0.1,LOW,expansion,0,
es,wasserfall mallorca,390,0.51,0.03,LOW,expansion,0,
es,canal du midi alquiler barco,390,1.17,0.62,MEDIUM,expansion,0,
es,mastil barco,390,0,0.04,LOW,expansion,0,
es,water sport mallorca,390,1.62,0.08,LOW,expansion,0,
es,yacht mallorca,390,8.56,0.18,LOW,expansion,0,
es,yachts mallorca,390,8.56,0.18,LOW,expansion,0,
es,yacht a mallorca,390,8.56,0.18,LOW,expansion,0,
es,watersports mallorca,390,1.2,0.1,LOW,expansion,0,
es,aemet olas mallorca,390,0,0,LOW,expansion,0,
es,watersports in mallorca,390,1.2,0.1,LOW,expansion,0,
es,seaclub armas,390,0.14,0.26,LOW,expansion,0,
es,piso barato tenerife alquiler,390,0.15,0.04,LOW,affiliate,0,
es,coche de segunda mano barato en sevilla,390,0.3,0.99,HIGH,affiliate,0,
es,alquiler habitación barajas,390,1.12,0.15,LOW,affiliate,0,
es,alquiler barato almería zapillo hasta 300€,390,0.18,0.02,LOW,affiliate,0,
es,mg mas barato,390,0.52,0.36,MEDIUM,affiliate,0,
es,seguro medico mas barato,390,10.34,0.51,MEDIUM,affiliate,0,
es,piso barato toledo,390,0.15,0.33,LOW,affiliate,0,
es,alquiler barato getafe,390,0.53,0.1,LOW,affiliate,0,
es,el parking facturas,390,0.02,0.04,LOW,affiliate,0,
es,piso barato lleida,390,0.36,0.62,MEDIUM,affiliate,0,
es,donde comer barato,390,0.32,0.06,LOW,affiliate,0,
es,seguro salud barato,390,17.49,0.69,HIGH,affiliate,0,
es,piso barato madrid comprar,390,0.25,0.64,MEDIUM,affiliate,0,
es,comprar piso barato madrid,390,0.25,0.64,MEDIUM,affiliate,0,
es,el rolex mas barato,390,0.17,0.86,HIGH,affiliate,0,
es,viaje barato cerdeña,390,0.6,0.74,HIGH,affiliate,0,
es,parking en granada baratos,390,0.33,0.54,MEDIUM,affiliate,0,
es,alquiler piso barato getafe,390,0.35,0.06,LOW,affiliate,0,
es,mercedes más barato,390,0.32,0.58,MEDIUM,affiliate,0,
es,comprar oro barato,390,1.09,1,HIGH,affiliate,0,
es,tarifa taxi sevilla aeropuerto,390,0.81,0.11,LOW,affiliate,0,
es,tabaco de liar barato estanco 2025,390,0,0,LOW,affiliate,0,
es,taxi sevilla aeropuerto tarifa,390,0.81,0.11,LOW,affiliate,0,
es,vino barato bueno,390,0.7,1,HIGH,affiliate,0,
es,muebles mato el mas barato,390,0.18,0.36,MEDIUM,affiliate,0,
es,viaje cerdeña barato,390,0.6,0.74,HIGH,affiliate,0,
es,viajes verano barato,390,0.42,0.63,MEDIUM,affiliate,0,
es,hostal tarifa barato,390,0.65,0.66,MEDIUM,affiliate,0,
es,viajar a cerdeña barato,390,0.6,0.74,HIGH,affiliate,0,
es,tarifa parking aeropuerto barcelona t1,390,0.64,0.52,MEDIUM,affiliate,0,
es,alquiler piso granada barato,390,0.25,0.19,LOW,affiliate,0,
es,parking aeropuerto barcelona t1 tarifas,390,0.64,0.52,MEDIUM,affiliate,0,
es,aire acondicionado barato con instalacion,390,0.94,1,HIGH,affiliate,0,
es,comprar piso madrid barato,390,0.33,0.64,MEDIUM,affiliate,0,
es,camino jardin barato,390,0.07,1,HIGH,affiliate,0,
es,precio parking ifema,390,0.79,0.02,LOW,affiliate,0,
es,parking gratuito reseñas,390,0,0,LOW,affiliate,0,
es,fibra y movil barato,390,5.53,0.72,HIGH,affiliate,0,
es,saxenda precio más barato,390,0,0,LOW,affiliate,0,
es,cuando es mas barato comprar vuelo,390,0.88,0.31,LOW,affiliate,0,
es,seguro de coche barato rastreator,390,2.62,0.68,HIGH,affiliate,0,
es,piso barato en lleida,390,0.36,0.62,MEDIUM,affiliate,0,
es,apartamento almeria barato,390,0.88,0.62,MEDIUM,affiliate,0,
es,credito personal mas barato,390,3.11,0.65,MEDIUM,affiliate,0,
es,vinos bueno y barato,390,0.7,1,HIGH,affiliate,0,
es,plaza parking alquiler,390,0.91,0.07,LOW,affiliate,0,
es,alquiler piso barato tenerife,390,0.15,0.04,LOW,affiliate,0,
es,piso barato oviedo,390,0.1,0.47,MEDIUM,affiliate,0,
es,calendario de adviento barato,390,0.22,0.38,MEDIUM,affiliate,0,
es,taxi sevilla tarifa aeropuerto,390,0.81,0.11,LOW,affiliate,0,
es,dónde comer barato,390,0.32,0.06,LOW,affiliate,0,
es,vino barato,390,0.69,0.86,HIGH,affiliate,0,
es,alquiler barato huelva,390,0.11,0.06,LOW,affiliate,0,
es,piso alquiler getafe barato,390,0.35,0.06,LOW,affiliate,0,
es,pensión gijón barato,390,0.54,0.65,MEDIUM,affiliate,0,
es,cenador barato,390,0.25,1,HIGH,affiliate,0,
es,mandar un paquete barato,390,0.99,0.71,HIGH,affiliate,0,
es,tarifa aeropuerto sevilla taxi,390,0.81,0.11,LOW,affiliate,0,
es,via-t más barato,390,1.36,0.5,MEDIUM,affiliate,0,
es,coche nuevo más barato del mercado,390,0.59,1,HIGH,affiliate,0,
es,alquiler habitación madrid barato,390,0.71,0.38,MEDIUM,affiliate,0,
es,hostal barato tarifa,390,0.65,0.66,MEDIUM,affiliate,0,
es,sevilla taxi aeropuerto tarifa,390,0.81,0.11,LOW,affiliate,0,
es,alquiler apartamento en madrid barato,390,0.78,0.48,MEDIUM,affiliate,0,
es,iberogast precio mas barato,390,0.48,0.99,HIGH,affiliate,0,
es,piso barato illescas,390,0.14,0.3,LOW,affiliate,0,
es,duty free barajas,390,0.02,0.16,LOW,affiliate,0,
es,alquiler piso getafe barato,390,0.35,0.06,LOW,affiliate,0,
es,cuando es más barato comprar vuelos,390,0.88,0.31,LOW,affiliate,0,
es,precios parking warner,390,0,0,LOW,affiliate,0,
es,seguro de decesos mas barato,390,9.25,0.79,HIGH,affiliate,0,
es,tarifa hostal barato,390,0.65,0.66,MEDIUM,affiliate,0,
es,seguro moto 49cc más barato,390,3.17,0.77,HIGH,affiliate,0,
es,viajar cerdeña barato,390,0.6,0.74,HIGH,affiliate,0,
es,alquiler coche lanzarote barato,390,2.62,0.82,HIGH,affiliate,0,
es,hostal barato en tarifa,390,0.65,0.66,MEDIUM,affiliate,0,
es,seguro de ciclomotor barato,390,4.86,0.77,HIGH,affiliate,0,
es,alquiler piso barato madrid particular,390,0.38,0.21,LOW,affiliate,0,
es,coche barato de segunda mano en sevilla,390,0.3,0.99,HIGH,affiliate,0,
es,tarifas parking aeropuerto barcelona t1,390,0.64,0.52,MEDIUM,affiliate,0,
es,comer barato burgos,390,0.33,0.02,LOW,affiliate,0,
es,comprar parking barcelona,390,0.14,0.43,MEDIUM,affiliate,0,
es,precio parking warner,390,0,0,LOW,affiliate,0,
es,habitación alquiler barato,390,1.05,0.22,LOW,affiliate,0,
es,mueble recibidor barato,390,0.23,1,HIGH,affiliate,0,
es,tarifa taxis sevilla aeropuerto,390,0.81,0.11,LOW,affiliate,0,
es,piso en venta en barcelona barato,390,0.35,0.67,MEDIUM,affiliate,0,
es,certificado energetico barato,390,2.15,0.79,HIGH,affiliate,0,
es,barato en inglés,390,0,0,LOW,affiliate,0,
es,piso barato en reus,390,0.32,0.6,MEDIUM,affiliate,0,
es,piso barato laredo,390,0.05,0.33,LOW,affiliate,0,
es,alquiler en terrassa barato,390,0.46,0.14,LOW,affiliate,0,
es,alquiler piso barato madrid particulares,390,0.38,0.21,LOW,affiliate,0,
es,precio coche nuevo barato,390,0.73,1,HIGH,affiliate,0,
es,piso alquiler madrid particular barato,390,0.38,0.21,LOW,affiliate,0,
es,cerdeña viaje barato,390,0.6,0.74,HIGH,affiliate,0,
es,piso barato mallorca,390,0.22,0.59,MEDIUM,affiliate,0,
es,alquiler de coche barato mallorca,390,2.86,0.78,HIGH,affiliate,0,
es,saxenda precio mas barato,390,0,0,LOW,affiliate,0,
es,hostal en tarifa barato,390,0.65,0.66,MEDIUM,affiliate,0,
es,estudio barcelona alquiler barato,390,0.41,0.23,LOW,affiliate,0,
es,piso en venta en alicante barato,390,0.26,0.48,MEDIUM,affiliate,0,
es,alquiler habitacion barato,390,1.05,0.22,LOW,affiliate,0,
es,vuelo barato a escocia,390,0.44,0.73,HIGH,affiliate,0,
es,piso barato mostoles,390,0.15,0.43,MEDIUM,affiliate,0,
es,donde viajar barato,390,0.3,0.49,MEDIUM,affiliate,0,
es,piso barato barakaldo,390,0.11,0.47,MEDIUM,affiliate,0,
es,armario barato amazon,390,0.1,1,HIGH,affiliate,0,
es,parking granada barato,390,0.33,0.54,MEDIUM,affiliate,0,
es,bmw más barato,390,0.41,0.59,MEDIUM,affiliate,0,
es,fibra y móvil barato,390,5.53,0.72,HIGH,affiliate,0,
es,precio parking mercadona,390,0,0,LOW,affiliate,0,
es,comprar piso barato en madrid,390,0.25,0.64,MEDIUM,affiliate,0,
es,apartamento barato en cantabria,390,0.78,0.66,MEDIUM,affiliate,0,
es,alquiler barato en gijon,390,0.45,0.17,LOW,affiliate,0,
es,comprar piso barato,390,0.32,0.53,MEDIUM,affiliate,0,
es,certificado energético barato,390,2.15,0.79,HIGH,affiliate,0,
es,viajar barato en ave,390,0.55,0.72,HIGH,affiliate,0,
es,aún más barato,390,0.75,0.95,HIGH,affiliate,0,
es,alquiler barato almeria,390,0.39,0.23,LOW,affiliate,0,
es,comprar piso en madrid barato,390,0.25,0.64,MEDIUM,affiliate,0,
es,aire acondicionado barato con instalación,390,0.94,1,HIGH,affiliate,0,
es,vino bueno barato,390,0.7,1,HIGH,affiliate,0,
es,precio parking atocha,390,0.39,0.44,MEDIUM,affiliate,0,
es,tarifa taxi aeropuerto sevilla,390,0.81,0.11,LOW,affiliate,0,
es,seguro médico barato,390,13.74,0.59,MEDIUM,affiliate,0,
es,envio barato,390,1.49,0.69,HIGH,affiliate,0,
es,viajar barato cerdeña,390,0.6,0.74,HIGH,affiliate,0,
pt,benfica-estoril bilhetes,390,0,0.12,LOW,affiliate,0,
pt,móveis de cozinha usados baratos,390,0.18,0.81,HIGH,affiliate,0,
pt,tablets baratos e bons,390,0.24,1,HIGH,affiliate,0,
pt,fatos homem baratos,390,0.44,1,HIGH,affiliate,0,
pt,bilhetes arouca-benfica,390,0.62,0.24,LOW,affiliate,0,
pt,bilhetes benfica estoril,390,0,0.12,LOW,affiliate,0,
pt,bilhetes casa pia sporting,390,0.43,0.27,LOW,affiliate,0,
pt,hotéis baratos em londres,390,1.45,0.8,HIGH,affiliate,0,
pt,restaurantes baratos: santa maria da feira,390,0.24,0.06,LOW,affiliate,0,
pt,bilhetes benfica-estoril,390,0.2,0.16,LOW,affiliate,0,
pt,preços dos bilhetes de cinema,390,0.14,0.06,LOW,affiliate,0,
pt,restaurantes bons e baratos no porto,390,0.3,0.15,LOW,affiliate,0,
pt,jardins baratos e faceis de fazer,390,0.12,0.75,HIGH,affiliate,0,
pt,hotéis baratos em sintra,390,0.76,0.74,HIGH,affiliate,0,
pt,hoteis baratos em londres,390,1.45,0.8,HIGH,affiliate,0,
pt,boavista bilhetes,390,0,0,LOW,affiliate,0,
pt,bilhetes carnaval ovar 2026,390,0,0,LOW,affiliate,0,
pt,fnac bilhetes espectáculos,390,1.06,0.04,LOW,affiliate,0,
pt,restaurantes barcelos baratos,390,0.13,0.05,LOW,affiliate,0,
pt,preço dos bilhetes de cinema,390,0.14,0.06,LOW,affiliate,0,
pt,bilhetes benfica braga,390,0.36,0.24,LOW,affiliate,0,
pt,motocultivadores em segunda mão baratos,390,0.2,0.8,HIGH,affiliate,0,
pt,sintra hotéis baratos,390,0.76,0.74,HIGH,affiliate,0,
pt,rodonorte bilhetes,390,0.28,0.46,MEDIUM,affiliate,0,
pt,hoteis baratos sintra,390,0.76,0.74,HIGH,affiliate,0,
pt,restaurantes baratos: póvoa de varzim,390,0.16,0.09,LOW,affiliate,0,
pt,hoteis leiria baratos,390,0.76,0.73,HIGH,affiliate,0,
pt,hotéis leiria baratos,390,0.76,0.73,HIGH,affiliate,0,
pt,vinhos bons e baratos,390,0.46,0.85,HIGH,affiliate,0,
pt,hotéis baratos sintra,390,0.76,0.74,HIGH,affiliate,0,
pt,fatos baratos de carnaval,390,0.42,1,HIGH,affiliate,0,
pt,bilhetes sporting rio ave,390,0.3,0.12,LOW,affiliate,0,
pt,destinos de férias baratos,390,0.29,0.51,MEDIUM,affiliate,0,
pt,zoo santo inácio preço bilhetes,390,0.21,0.24,LOW,affiliate,0,
pt,restaurantes baratos póvoa de varzim,390,0.16,0.09,LOW,affiliate,0,
pt,queima das fitas porto 2025 bilhetes,390,0,0,LOW,affiliate,0,
pt,vestidos cerimonia porto baratos,390,0.26,0.99,HIGH,affiliate,0,
pt,bilhetes rodonorte,390,0.28,0.46,MEDIUM,affiliate,0,
pt,relogios baratos,390,0.55,1,HIGH,affiliate,0,
pt,restaurantes: leça da palmeira baratos,390,0.22,0.13,LOW,affiliate,0,
pt,feira de sao mateus bilhetes,390,0,0,LOW,affiliate,0,
pt,sporting rio ave bilhetes,390,0.3,0.12,LOW,affiliate,0,
pt,voos e hotel baratos,390,0.78,0.78,HIGH,affiliate,0,
pt,feira de são mateus bilhetes,390,0,0,LOW,affiliate,0,
pt,rio ave bilhetes,390,0.22,0.05,LOW,affiliate,0,
pt,bilhetes para complexo aquático municipal de santarém,390,0,0,LOW,affiliate,0,
pt,taça da liga bilhetes,390,0,0.02,LOW,affiliate,0,
pt,carros baratos até 500 euros custojusto,390,0.44,0.09,LOW,affiliate,0,
pt,tivoli teatro bilhetes,390,0.44,0.05,LOW,affiliate,0,
pt,olx carros usados baratos lisboa,390,0.49,0.11,LOW,affiliate,0,
pt,hoteis baratos em sintra,390,0.76,0.74,HIGH,affiliate,0,
pt,bilhetes teatro tivoli,390,0.44,0.05,LOW,affiliate,0,
pt,bilhetes para frança,390,0.43,0.68,HIGH,affiliate,0,
pt,bilhetes de cinema preço,390,0.14,0.06,LOW,affiliate,0,
pt,fogões elétricos baratos,390,0.23,1,HIGH,affiliate,0,
pt,vestidos cerimonia baratos porto,390,0.26,0.99,HIGH,affiliate,0,
pt,restaurantes: seixal baratos,390,0.32,0.13,LOW,affiliate,0,
pt,vestidos cerimónia porto baratos,390,0.26,0.99,HIGH,affiliate,0,
pt,alojamentos baratos no algarve,390,0.81,0.87,HIGH,affiliate,0,
pt,hotéis baratos londres,390,1.45,0.8,HIGH,affiliate,0,
pt,hoteis baratos em leiria,390,0.76,0.73,HIGH,affiliate,0,
pt,sintra hoteis baratos,390,0.76,0.74,HIGH,affiliate,0,
pt,ideias para jardins baratos,390,0.17,1,HIGH,affiliate,0,
pt,hotel lisboa baratos,390,1.97,0.65,MEDIUM,affiliate,0,
pt,cinemas nos bilhetes,390,0.66,0.04,LOW,affiliate,0,
pt,voos baratos porto faro,390,0.67,0.71,HIGH,affiliate,0,
pt,jardins baratos e fáceis de fazer,390,0.12,0.75,HIGH,affiliate,0,
pt,hoteis baratos londres,390,1.45,0.8,HIGH,affiliate,0,
pt,fatos de carnaval baratos,390,0.42,1,HIGH,affiliate,0,
pt,comprar bilhetes rede expressos,390,0.24,0.47,MEDIUM,affiliate,0,
pt,continente bilhetes futebol,390,0,0,LOW,affiliate,0,
pt,bilhetes benfica-nice,390,0,0,,affiliate,0,
pt,calema estadio da luz bilhetes,390,0.48,0.14,LOW,affiliate,0,
pt,londres hoteis baratos,390,1.45,0.8,HIGH,affiliate,0,
pt,bilhetes porto moreirense,390,0.09,0.26,LOW,affiliate,0,
pt,carros usados baratos braga,390,0.23,0.43,MEDIUM,affiliate,0,
pt,carros usados braga baratos,390,0.23,0.43,MEDIUM,affiliate,0,
pt,bilhetes festival panda,390,0.02,0.06,LOW,affiliate,0,
pt,bons vinhos baratos,390,0.46,0.85,HIGH,affiliate,0,
pt,hotéis em londres baratos,390,1.45,0.8,HIGH,affiliate,0,
pt,bilhetes rio ave porto,390,0,0.29,LOW,affiliate,0,
pt,voos baratos suiça,390,0.44,0.76,HIGH,affiliate,0,
pt,restaurantes leça da palmeira baratos,390,0.22,0.13,LOW,affiliate,0,
pt,voos hotel baratos,390,0.78,0.78,HIGH,affiliate,0,
pt,restaurantes maia baratos,390,0.17,0.12,LOW,affiliate,0,
pt,hotéis sintra baratos,390,0.76,0.74,HIGH,affiliate,0,
pt,bilhetes para lisboa,390,0.58,0.64,MEDIUM,affiliate,0,
pt,fins de semana baratos,390,0.49,0.72,HIGH,affiliate,0,
pt,pitbull bilhetes,390,0.14,0.16,LOW,affiliate,0,
pt,hotéis em leiria baratos,390,0.76,0.73,HIGH,affiliate,0,
pt,caldeira velha bilhetes,390,0.32,0.65,MEDIUM,affiliate,0,
pt,teatro tivoli bilhetes,390,0.44,0.05,LOW,affiliate,0,
pt,hotéis em sintra baratos,390,0.76,0.74,HIGH,affiliate,0,
pt,barcos usados baratos,390,0.09,0.24,LOW,affiliate,0,
pt,hoteis baratos leiria,390,0.76,0.73,HIGH,affiliate,0,
pt,hotéis baratos leiria,390,0.76,0.73,HIGH,affiliate,0,
pt,bilhetes sporting moreirense,390,0,0.11,LOW,affiliate,0,
pt,hotéis londres baratos,390,1.45,0.8,HIGH,affiliate,0,
pt,bilhetes porto famalicao,390,0.12,0.18,LOW,affiliate,0,
pt,campo de concentração auschwitz bilhetes,390,1.48,0.57,MEDIUM,affiliate,0,
pt,carros baratos usados braga,390,0.23,0.43,MEDIUM,affiliate,0,
pt,agrival bilhetes,390,0,0,LOW,affiliate,0,
pt,tablets bons e baratos,390,0.24,1,HIGH,affiliate,0,
pt,tablet baratos e bons,390,0.24,1,HIGH,affiliate,0,
pt,benfica estoril bilhetes,390,0,0.12,LOW,affiliate,0,
pt,fato de carnaval baratos,390,0.42,1,HIGH,affiliate,0,
pt,restaurantes baratos santa maria da feira,390,0.24,0.06,LOW,affiliate,0,
pt,moveis de cozinha usados baratos,390,0.18,0.81,HIGH,affiliate,0,
pt,bilhetes sporting taça de portugal,390,0.66,0.07,LOW,affiliate,0,
pt,comprar bilhetes porto,390,0.15,0.32,LOW,affiliate,0,
es,tráfico en directo,320,0,LOW,,seed,12,
es,atascos Valencia,320,0,LOW,,seed,12,
es,aparcar aeropuerto prat,320,1.56,MEDIUM,,seed,12,
es,gasolineras Palma,320,0.12,LOW,,seed,12,
es,mapa Málaga,320,0,LOW,,seed,12,
es,municipios Zaragoza,320,0,LOW,,seed,12,
es,alquiler coche barajas,320,3.01,HIGH,,seed,12,
pt,qualidade ar Lisboa,320,0,LOW,,seed,12,
es,ropa en españa,320,0.3,0.99,HIGH,expansion,0,
es,nódulos de kéfir gratis,320,0.12,0.95,HIGH,expansion,0,
